MPID;WikiDataLink;WikipediaLink;Name;LastName;Born;SexOrGender;Occupation;Religion;AbgeordnetenwatchID
9067;http://www.wikidata.org/entity/Q1235582;https://de.wikipedia.org/wiki/Karl_August_Poth;Karl August Poth;;1895-06-16 00:00:00;männlich;['Gewerkschafter', 'Politiker'];;
9068;http://www.wikidata.org/entity/Q1494748;https://de.wikipedia.org/wiki/Alfred_Richter_(Politiker,_Juli_1895);Alfred Richter;Richter;1895-07-02 00:00:00;männlich;['Politiker'];;
9069;http://www.wikidata.org/entity/Q1618395;https://de.wikipedia.org/wiki/Hildegard_von_Rheden;Hildegard von Rheden;Rheden;1895-07-29 00:00:00;weiblich;['Politiker'];;
9070;http://www.wikidata.org/entity/Q1298868;https://de.wikipedia.org/wiki/Egon_Rosenberg;Egon Rosenberg;Rosenberg;1895-09-05 00:00:00;männlich;['Politiker'];;
9071;http://www.wikidata.org/entity/Q2040023;https://de.wikipedia.org/wiki/Otto_M%C3%BCller-Haccius;Otto Müller-Haccius;Müller;1895-09-21 00:00:00;männlich;['Hochschullehrer', 'Jurist', 'Politiker'];;
9072;http://www.wikidata.org/entity/Q1717761;https://de.wikipedia.org/wiki/J%C3%BCrgen_Thiemens;Jürgen Thiemens;;1895-12-03 00:00:00;männlich;['Politiker'];;
9073;http://www.wikidata.org/entity/Q99011;https://de.wikipedia.org/wiki/Else_W%C3%BCstemann;Else Wüstemann;Wüstemann;1896-01-31 00:00:00;weiblich;['Politiker'];;
9074;http://www.wikidata.org/entity/Q91714;https://de.wikipedia.org/wiki/Carl-Alfred_Schumacher;Karl-August Schumacher;Schumacher;1896-02-19 00:00:00;männlich;['Politiker'];;
9075;http://www.wikidata.org/entity/Q1731199;https://de.wikipedia.org/wiki/Karl_Garbers_(Politiker);Karl Garbers;Garbers;1896-03-18 00:00:00;männlich;['Politiker'];;
9076;http://www.wikidata.org/entity/Q1599374;https://de.wikipedia.org/wiki/Heinrich_Wulff_(Politiker,_1896);Heinrich Wulff;Wulff;1896-03-29 00:00:00;männlich;['Politiker'];;
9077;http://www.wikidata.org/entity/Q2157112;https://de.wikipedia.org/wiki/Robert_Fl%C3%BCgger;Robert Flügger;Flügger;1896-04-30 00:00:00;männlich;['Kommunalpolitiker', 'Bergmann', 'Politiker', 'Schauspieler'];;
9078;http://www.wikidata.org/entity/Q1532224;https://de.wikipedia.org/wiki/Theodor_Trauernicht;Theodor Trauernicht;Trauernicht;1896-06-01 00:00:00;männlich;['Politiker'];;
9079;http://www.wikidata.org/entity/Q1367600;https://de.wikipedia.org/wiki/Theodor_Schmidt_(Politiker,_1896);Theodor Schmidt;Schmidt;1896-06-25 00:00:00;männlich;['Politiker'];;
9080;http://www.wikidata.org/entity/Q362208;https://de.wikipedia.org/wiki/Adolf_Hochgraefe;Adolf Hochgraefe;;1896-07-30 00:00:00;männlich;['Politiker'];;
9081;http://www.wikidata.org/entity/Q2040998;https://de.wikipedia.org/wiki/Otto_Wilhelm_Schneider;Otto Wilhelm Schneider;Schneider;1896-08-07 00:00:00;männlich;['Politiker'];;
9082;http://www.wikidata.org/entity/Q1463829;https://de.wikipedia.org/wiki/Friedrich_von_Kessel;Friedrich von Kessel;;1896-08-25 00:00:00;männlich;['Landwirt', 'Politiker'];;
9083;http://www.wikidata.org/entity/Q1685250;https://de.wikipedia.org/wiki/Albert_Post_(Politiker);Albert Post;Post;1896-10-29 00:00:00;männlich;['Politiker'];;
9084;http://www.wikidata.org/entity/Q1385831;https://de.wikipedia.org/wiki/Eymer_Friedrich_Illies;Eymer Friedrich Illies;;1896-12-14 00:00:00;männlich;['Politiker'];;
9085;http://www.wikidata.org/entity/Q1695254;https://de.wikipedia.org/wiki/Johann_Lange_(Politiker);Johann Lange;Lange;1897-01-24 00:00:00;männlich;['Politiker'];;
9086;http://www.wikidata.org/entity/Q1730189;https://de.wikipedia.org/wiki/Karl_Abel_(Politiker);Karl Abel;;1897-02-10 00:00:00;männlich;['Politiker'];;
9087;http://www.wikidata.org/entity/Q1580427;https://de.wikipedia.org/wiki/Hans_Isernhagen;Hans Isernhagen;Isernhagen;1897-02-27 00:00:00;männlich;['Politiker'];;
9089;http://www.wikidata.org/entity/Q2650418;https://de.wikipedia.org/wiki/Alois_Scherf;Alois Scherf;Scherf;1897-05-10 00:00:00;männlich;['Politiker'];;
9090;http://www.wikidata.org/entity/Q1874727;https://de.wikipedia.org/wiki/Ludwig_Landwehr;Ludwig Landwehr;Landwehr;1897-05-13 00:00:00;männlich;['Politiker'];;
9091;http://www.wikidata.org/entity/Q1610836;https://de.wikipedia.org/wiki/Hermann_Clauditz;Hermann Clauditz;;1897-06-19 00:00:00;männlich;['Politiker'];;
9092;http://www.wikidata.org/entity/Q1694332;https://de.wikipedia.org/wiki/Johann_Heermann_(Politiker);Johann Heermann;Heermann;1897-08-19 00:00:00;männlich;['Politiker'];;
9093;http://www.wikidata.org/entity/Q1660557;https://de.wikipedia.org/wiki/Johannes_Bank;Johannes Bank;;1897-08-29 00:00:00;männlich;['Politiker'];;
9094;http://www.wikidata.org/entity/Q362036;https://de.wikipedia.org/wiki/Adolf_Heidenreich;Adolf Heidenreich;Heidenreich;1897-09-21 00:00:00;männlich;['Politiker'];;
9095;http://www.wikidata.org/entity/Q1547790;https://de.wikipedia.org/wiki/Wilhelm_Korspeter;Wilhelm Korspeter;Korspeter;1897-10-19 00:00:00;männlich;['Politiker'];;
9096;http://www.wikidata.org/entity/Q1580068;https://de.wikipedia.org/wiki/Hans_Hedermann;Hans Hedermann;;1897-12-14 00:00:00;männlich;['Politiker'];;
9097;http://www.wikidata.org/entity/Q1556431;https://de.wikipedia.org/wiki/Gustav_Stollberg_(Politiker,_1898);Gustav Stollberg;Stollberg;1898-01-09 00:00:00;männlich;['Politiker'];;
9098;http://www.wikidata.org/entity/Q710230;https://de.wikipedia.org/wiki/Arthur_Krull;Arthur Krull;Krull;1898-01-18 00:00:00;männlich;['Politiker'];;
9099;http://www.wikidata.org/entity/Q1619504;https://de.wikipedia.org/wiki/Hinrich_Peters;Hinrich Peters;Peters;1898-01-27 00:00:00;männlich;['Politiker'];;
9100;http://www.wikidata.org/entity/Q1458890;https://de.wikipedia.org/wiki/Friedrich_D%C3%B6pke;Friedrich Döpke;;1898-02-01 00:00:00;männlich;['Politiker'];;
9101;http://www.wikidata.org/entity/Q2646000;https://de.wikipedia.org/wiki/Alfred_Tack;Alfred Tack;Tack;1898-02-23 00:00:00;männlich;['Politiker'];;
9102;http://www.wikidata.org/entity/Q121286;https://de.wikipedia.org/wiki/Franz_Siebe;Franz Siebe;Siebe;1898-03-10 00:00:00;männlich;['Politiker'];;
9103;http://www.wikidata.org/entity/Q1457765;https://de.wikipedia.org/wiki/Friedrich-Georg_Brinkmann;Friedrich-Georg Brinkmann;Brinkmann;1898-03-16 00:00:00;männlich;['Politiker'];;
9104;http://www.wikidata.org/entity/Q1692906;https://de.wikipedia.org/wiki/Johann_Christian_Evers;Johann Christian Evers;;1898-05-02 00:00:00;männlich;['Politiker'];;
9105;http://www.wikidata.org/entity/Q592434;https://de.wikipedia.org/wiki/Anton_Pawlowski;Anton Pawlowski;Pawlowski;1898-05-19 00:00:00;männlich;['Politiker'];;
9106;http://www.wikidata.org/entity/Q1514768;https://de.wikipedia.org/wiki/Johann_Flegel;Johann Flegel;;1898-06-03 00:00:00;männlich;['Politiker'];;
9107;http://www.wikidata.org/entity/Q2543962;https://de.wikipedia.org/wiki/Walter_Diekmann;Walter Diekmann;Diekmann;1898-06-29 00:00:00;männlich;['Politiker'];;
9108;http://www.wikidata.org/entity/Q2546141;https://de.wikipedia.org/wiki/Walter_Schmidt_(Politiker,_1898);Walter Schmidt;Schmidt;1898-07-20 00:00:00;männlich;['Politiker'];;
9109;http://www.wikidata.org/entity/Q2571736;https://de.wikipedia.org/wiki/Wilhelm_Armbrecht;Wilhelm Armbrecht;Armbrecht;1898-07-24 00:00:00;männlich;['Politiker'];;
9110;http://www.wikidata.org/entity/Q762631;https://de.wikipedia.org/wiki/August_Lammers_(Politiker,_1898);August Lammers;Lammers;1898-07-25 00:00:00;männlich;['Landwirt', 'Politiker'];;
9111;http://www.wikidata.org/entity/Q99441;https://de.wikipedia.org/wiki/Georg_Joel;Georg Joel;Joel;1898-08-08 00:00:00;männlich;['Politiker'];;
9112;http://www.wikidata.org/entity/Q1336390;https://de.wikipedia.org/wiki/Emil_Kraft_(Politiker,_1898);Emil Kraft;Kraft;1898-08-10 00:00:00;männlich;['Politiker'];;
9113;http://www.wikidata.org/entity/Q1438890;https://de.wikipedia.org/wiki/Willy_Steinhauer;Willy Steinhauer;Steinhauer;1898-09-21 00:00:00;männlich;['Politiker'];;
9114;http://www.wikidata.org/entity/Q2149931;https://de.wikipedia.org/wiki/Richard_Kehr;Richard Kehr;Kehr;1898-10-09 00:00:00;männlich;['Politiker'];;
9115;http://www.wikidata.org/entity/Q1506544;https://de.wikipedia.org/wiki/Georg_de_Vries;Georg de Vries;De Vries;1898-10-18 00:00:00;männlich;['Politiker'];;
9116;http://www.wikidata.org/entity/Q2041459;https://de.wikipedia.org/wiki/Ottomar_Haxsen;Ottomar Haxsen;;1898-10-27 00:00:00;männlich;['Politiker'];;
9117;http://www.wikidata.org/entity/Q2577408;https://de.wikipedia.org/wiki/Willi_Plappert;Willi Plappert;Plappert;1898-12-27 00:00:00;männlich;['Politiker'];;
9118;http://www.wikidata.org/entity/Q1733373;https://de.wikipedia.org/wiki/Karl_Wiechert;Karl Wiechert;Wiechert;1899-01-02 00:00:00;männlich;['Journalist', 'Politiker'];;
9120;http://www.wikidata.org/entity/Q1299031;https://de.wikipedia.org/wiki/Egon_von_Wangenheim;Egon von Wangenheim;;1899-01-10 00:00:00;männlich;['Politiker'];;
9121;http://www.wikidata.org/entity/Q1357024;https://de.wikipedia.org/wiki/Ernst-August_von_der_Wense;Ernst-August von der Wense;;1899-01-11 00:00:00;männlich;['Politiker'];;
9122;http://www.wikidata.org/entity/Q1539051;https://de.wikipedia.org/wiki/Wilhelm_Sch%C3%BCler_(Politiker,_1899);Wilhelm Schüler;Schüler;1899-01-29 00:00:00;männlich;['Politiker'];;
9123;http://www.wikidata.org/entity/Q1462356;https://de.wikipedia.org/wiki/Friedrich_Steinhoff_(Politiker);Friedrich Steinhoff;;1899-02-07 00:00:00;männlich;['Politiker'];;
9125;http://www.wikidata.org/entity/Q1417606;https://de.wikipedia.org/wiki/Rudolf_Stechmann;Rudolf Stechmann;;1899-02-09 00:00:00;männlich;['Politiker'];;
9126;http://www.wikidata.org/entity/Q1557427;https://de.wikipedia.org/wiki/Willi_Ossenkopf;Willi Ossenkopf;Ossenkopf;1899-02-23 00:00:00;männlich;['Politiker'];;
9127;http://www.wikidata.org/entity/Q1504957;https://de.wikipedia.org/wiki/Georg_Kassenbrock;Georg Kassenbrock;;1899-03-17 00:00:00;männlich;['Steuerberater', 'Politiker'];;
9128;http://www.wikidata.org/entity/Q1608330;https://de.wikipedia.org/wiki/Herbert_Glaeser;Herbert Glaeser;;1899-05-13 00:00:00;männlich;['Politiker'];;
9129;http://www.wikidata.org/entity/Q1566793;https://de.wikipedia.org/wiki/Karl_Schrader_(Politiker,_1899);Karl Schrader;Schrader;1899-06-15 00:00:00;männlich;['Politiker'];;
9130;http://www.wikidata.org/entity/Q1604390;https://de.wikipedia.org/wiki/Helmuth_Andreas_Koch;Helmuth Andreas Koch;Koch;1899-09-17 00:00:00;männlich;['Jurist', 'Politiker'];;
9131;http://www.wikidata.org/entity/Q1448953;https://de.wikipedia.org/wiki/Franz_Schoo;Franz Schoo;;1899-09-18 00:00:00;männlich;['Politiker'];;
9132;http://www.wikidata.org/entity/Q1426597;https://de.wikipedia.org/wiki/Hildegard_Brodtf%C3%BChrer;Hildegard Brodtführer;;1899-09-22 00:00:00;weiblich;['Politiker'];;
9133;http://www.wikidata.org/entity/Q501247;https://de.wikipedia.org/wiki/Andreas_Willmsen;Andreas Willmsen;Willmsen;1899-10-03 00:00:00;männlich;['Politiker'];;
9134;http://www.wikidata.org/entity/Q1351688;https://de.wikipedia.org/wiki/Georg_Groot;Georg Groot;Groot;1899-10-25 00:00:00;männlich;['Politiker'];;
9135;http://www.wikidata.org/entity/Q2157575;https://de.wikipedia.org/wiki/Robert_Hoffmeister;Robert Hoffmeister;Hoffmeister;1899-12-22 00:00:00;männlich;['Politiker'];;
9136;http://www.wikidata.org/entity/Q1611753;https://de.wikipedia.org/wiki/Hermann_Kerckhoff;Hermann Kerckhoff;Kerckhoff;01.01.1900 00:00;männlich;['Apotheker', 'Politiker'];;
9137;http://www.wikidata.org/entity/Q363663;https://de.wikipedia.org/wiki/Adolf_Richter_(Politiker,_1900);Adolf Richter;Richter;02.01.1900 00:00;männlich;['Politiker'];;
9138;http://www.wikidata.org/entity/Q363041;https://de.wikipedia.org/wiki/Adolf_Krome;Adolf Krome;Krome;28.01.1900 00:00;männlich;['Politiker'];;
9139;http://www.wikidata.org/entity/Q1289159;https://de.wikipedia.org/wiki/Richard_Langeheine;Richard Langeheine;;16.02.1900 00:00;männlich;['Notar', 'Jurist', 'Politiker', 'Rechtsanwalt'];;
9140;http://www.wikidata.org/entity/Q1556277;https://de.wikipedia.org/wiki/Gustav_Rabeler;Gustav Rabeler;;28.03.1900 00:00;männlich;['Politiker'];;
9141;http://www.wikidata.org/entity/Q1695159;https://de.wikipedia.org/wiki/Johann_Klindworth_(Politiker);Johann Klindworth;;05.04.1900 00:00;männlich;['Politiker'];;
9142;http://www.wikidata.org/entity/Q1298836;https://de.wikipedia.org/wiki/Egon_Pralle;Egon Pralle;;07.05.1900 00:00;männlich;['Politiker'];;
9143;http://www.wikidata.org/entity/Q2574886;https://de.wikipedia.org/wiki/Wilhelm_Schl%C3%BCter_(Politiker,_1900);Wilhelm Schlüter;Schlüter;11.05.1900 00:00;männlich;['Politiker'];;
9144;http://www.wikidata.org/entity/Q2545639;https://de.wikipedia.org/wiki/Walter_Nitsche;Walter Nitsche;Nitsche;07.06.1900 00:00;männlich;['Politiker'];;
9145;http://www.wikidata.org/entity/Q1468422;https://de.wikipedia.org/wiki/Fritz_Siedenberg;Fritz Siedenberg;;23.07.1900 00:00;männlich;['Politiker'];;
9146;http://www.wikidata.org/entity/Q1505146;https://de.wikipedia.org/wiki/Georg_Lehmann_(Politiker,_1900);Georg Lehmann;Lehmann;27.07.1900 00:00;männlich;['Politiker'];;
9148;http://www.wikidata.org/entity/Q1697623;https://de.wikipedia.org/wiki/Johannes_Harms_(Politiker,_1900);Johannes Harms;Harms;30.08.1900 00:00;männlich;['Politiker'];;
9149;http://www.wikidata.org/entity/Q96951;https://de.wikipedia.org/wiki/Georg_Diederichs;Georg Diederichs;Diederichs;02.09.1900 00:00;männlich;['Politiker'];;
9150;http://www.wikidata.org/entity/Q1633779;https://de.wikipedia.org/wiki/Kurt_F%C3%A4hnrich;Kurt Fähnrich;;22.09.1900 00:00;männlich;['Politiker'];;
9151;http://www.wikidata.org/entity/Q2086800;https://de.wikipedia.org/wiki/Philipp_Helbach;Philipp Helbach;;28.09.1900 00:00;männlich;['Politiker'];;
9152;http://www.wikidata.org/entity/Q91012;https://de.wikipedia.org/wiki/Ehrengard_Schramm;Ehrengard Schramm;Schramm;05.10.1900 00:00;weiblich;['Politiker', 'Schriftsteller'];;
9153;http://www.wikidata.org/entity/Q1352928;https://de.wikipedia.org/wiki/Erich_Paats;Erich Paats;;11.10.1900 00:00;männlich;['Politiker'];;
9154;http://www.wikidata.org/entity/Q1586659;https://de.wikipedia.org/wiki/Harry_Metterhausen;Harry Metterhausen;;18.11.1900 00:00;männlich;['Politiker'];;
9155;http://www.wikidata.org/entity/Q1468843;https://de.wikipedia.org/wiki/Fritz_Weiberg;Fritz Weiberg;Weiberg;11.12.1900 00:00;männlich;['Politiker'];;
9156;http://www.wikidata.org/entity/Q2420405;https://de.wikipedia.org/wiki/Theus_Bracht;Theus Bracht;Bracht;24.12.1900 00:00;männlich;['Politiker'];;
9157;http://www.wikidata.org/entity/Q1359100;https://de.wikipedia.org/wiki/Ernst_Kunkel_(Politiker,_1901);Ernst Kunkel;Kunkel;23.01.1901 00:00;männlich;['Politiker'];;
9158;http://www.wikidata.org/entity/Q1454800;https://de.wikipedia.org/wiki/Albert_K%C3%B6nemann;Albert Könemann;Könemann;16.02.1901 00:00;männlich;['Landwirt', 'Politiker'];;
9159;http://www.wikidata.org/entity/Q1064837;https://de.wikipedia.org/wiki/Charles_Hesse;Charles Hesse;Hesse;19.02.1901 00:00;männlich;['Politiker'];;
9160;http://www.wikidata.org/entity/Q1914097;https://de.wikipedia.org/wiki/Maximilian_Teschner;Maximilian Teschner;;28.03.1901 00:00;männlich;['Politiker'];;
9161;http://www.wikidata.org/entity/Q2755858;https://de.wikipedia.org/wiki/Leo_Johnen;Leo Johnen;Johnen;05.04.1901 00:00;männlich;['Politiker'];;
9162;http://www.wikidata.org/entity/Q1309914;https://de.wikipedia.org/wiki/Hans_Sch%C3%BCtt_(Politiker);Hans Schütt;Schütt;14.04.1901 00:00;männlich;['Politiker'];;
9163;http://www.wikidata.org/entity/Q1874334;https://de.wikipedia.org/wiki/Ludwig_Ehlers_(Politiker);Ludwig Ehlers;Ehlers;21.04.1901 00:00;männlich;['Politiker'];;
9164;http://www.wikidata.org/entity/Q2150449;https://de.wikipedia.org/wiki/Richard_Rockrohr;Richard Rockrohr;Rockrohr;25.04.1901 00:00;männlich;['Politiker'];;
9165;http://www.wikidata.org/entity/Q1611258;https://de.wikipedia.org/wiki/Hermann_Greve_(Politiker);Hermann Greve;Greve;26.04.1901 00:00;männlich;['Politiker'];;
9166;http://www.wikidata.org/entity/Q2560877;https://de.wikipedia.org/wiki/Werner_Blunck_(Politiker);Werner Blunck;Blunck;28.05.1901 00:00;männlich;['Politiker'];;
9167;http://www.wikidata.org/entity/Q1697505;https://de.wikipedia.org/wiki/Johannes_Fl%C3%B6gel;Johannes Flögel;;01.06.1901 00:00;männlich;['Politiker'];;
9168;http://www.wikidata.org/entity/Q1297044;https://de.wikipedia.org/wiki/Ernst_Bachmann_(Politiker,_1901);Ernst Bachmann;Bachmann;03.06.1901 00:00;männlich;['Politiker'];;
9169;http://www.wikidata.org/entity/Q1382806;https://de.wikipedia.org/wiki/Ewald_Gerrich;Ewald Gerrich;;04.06.1901 00:00;männlich;['Politiker'];;
9170;http://www.wikidata.org/entity/Q588726;https://de.wikipedia.org/wiki/Anton_Cromme;Anton Cromme;Cromme;06.06.1901 00:00;männlich;['Politiker'];;
9172;http://www.wikidata.org/entity/Q1627603;https://de.wikipedia.org/wiki/Walter_Giesker;Walter Giesker;Giesker;13.08.1901 00:00;männlich;['Politiker'];;
9173;http://www.wikidata.org/entity/Q1467517;https://de.wikipedia.org/wiki/Fritz_Meyer_(Politiker,_1901);Fritz Meyer;Meyer;26.08.1901 00:00;männlich;['Landwirt', 'Politiker'];;
9175;http://www.wikidata.org/entity/Q1695194;https://de.wikipedia.org/wiki/Johann_Koopmann;Johann Koopmann;Koopmann;24.09.1901 00:00;männlich;['Politiker'];;
9176;http://www.wikidata.org/entity/Q1353077;https://de.wikipedia.org/wiki/Erich_Rocholl;Erich Rocholl;;10.10.1901 00:00;männlich;['Politiker'];;
9177;http://www.wikidata.org/entity/Q1468729;https://de.wikipedia.org/wiki/Fritz_Vetter;Fritz Vetter;Vetter;31.10.1901 00:00;männlich;['Politiker'];;
9178;http://www.wikidata.org/entity/Q1353141;https://de.wikipedia.org/wiki/Erich_Schellhaus;Erich Schellhaus;;04.11.1901 00:00;männlich;['Politiker'];;
9179;http://www.wikidata.org/entity/Q1462634;https://de.wikipedia.org/wiki/Friedrich_Verholen;Friedrich Verholen;;22.12.1901 00:00;männlich;['Politiker'];;
9181;http://www.wikidata.org/entity/Q2589256;https://de.wikipedia.org/wiki/Wolfgang_Boeck_(Politiker);Wolfgang Boeck;Boeck;05.01.1902 00:00;männlich;['Politiker', 'Richter'];;
9184;http://www.wikidata.org/entity/Q1353218;https://de.wikipedia.org/wiki/Erich_Schulz_(Politiker,_1902);Erich Schulz;Schulz;23.01.1902 00:00;männlich;['Politiker'];;
9185;http://www.wikidata.org/entity/Q1619481;https://de.wikipedia.org/wiki/Hinrich_Holsten;Hinrich Holsten;Holsten;29.01.1902 00:00;männlich;['Politiker'];;
9186;http://www.wikidata.org/entity/Q1467526;https://de.wikipedia.org/wiki/Fritz_Michalski;Fritz Michalski;Michalski;29.01.1902 00:00;männlich;['Politiker'];;
9188;http://www.wikidata.org/entity/Q1504228;https://de.wikipedia.org/wiki/Werner_Hofmeister;Werner Hofmeister;Hofmeister;23.02.1902 00:00;männlich;['Notar', 'Politiker', 'Rechtsanwalt', 'Richter'];;
9189;http://www.wikidata.org/entity/Q1506149;https://de.wikipedia.org/wiki/Georg_Strickrodt;Georg Strickrodt;;05.03.1902 00:00;männlich;['Hochschullehrer', 'Jurist', 'Politiker'];;
9190;http://www.wikidata.org/entity/Q2038774;https://de.wikipedia.org/wiki/Otto_Fricke_(Politiker,_1902);Otto Fricke;Fricke;10.03.1902 00:00;männlich;['Politiker'];;
9191;http://www.wikidata.org/entity/Q1479299;https://de.wikipedia.org/wiki/Johann_Otto_K%C3%B6rbs;Johann Otto Körbs;;26.03.1902 00:00;männlich;['Politiker'];;
9192;http://www.wikidata.org/entity/Q12371593;https://de.wikipedia.org/wiki/Oskar_Lutz;Oskar Lutz;Lutz;01.04.1902 00:00;männlich;['Politiker', 'Rechtsanwalt'];;
9193;http://www.wikidata.org/entity/Q364314;https://de.wikipedia.org/wiki/Adolf_Stockleben_(Politiker,_1902);Adolf Stockleben;;08.04.1902 00:00;männlich;['Politiker'];;
9195;http://www.wikidata.org/entity/Q1539269;https://de.wikipedia.org/wiki/Gottfried_Jungmichel;Gottfried Jungmichel;Jungmichel;01.05.1902 00:00;männlich;['Hochschullehrer', 'Politiker'];;
9196;http://www.wikidata.org/entity/Q1573318;https://de.wikipedia.org/wiki/Kurt_Fischer_(Politiker,_1902);Kurt Fischer;Fischer;01.05.1902 00:00;männlich;['Politiker'];;
9197;http://www.wikidata.org/entity/Q2562600;https://de.wikipedia.org/wiki/Werner_Sch%C3%BCtzler;Werner Schützler;Schützler;20.07.1902 00:00;männlich;['Politiker'];;
9198;http://www.wikidata.org/entity/Q1040564;https://de.wikipedia.org/wiki/Carl_Sch%C3%B6nfeld_(Politiker);Carl Schönfeld;Schönfeld;01.08.1902 00:00;männlich;['Gewerkschafter', 'Politiker'];;
9199;http://www.wikidata.org/entity/Q1281010;https://de.wikipedia.org/wiki/Heinrich_M%C3%BCller-Bargloy;Heinrich Müller-Bargloy;Müller;12.08.1902 00:00;männlich;['Politiker'];;
9200;http://www.wikidata.org/entity/Q1545066;https://de.wikipedia.org/wiki/Gregor_Dall;Gregor Dall;Dall;19.08.1902 00:00;männlich;['Politiker'];;
9201;http://www.wikidata.org/entity/Q2040943;https://de.wikipedia.org/wiki/Otto_Wendt_(Politiker,_1902);Otto Wendt;Wendt;07.09.1902 00:00;männlich;['Jurist', 'Politiker'];;
9203;http://www.wikidata.org/entity/Q1456344;https://de.wikipedia.org/wiki/Frieda_M%C3%A4tz;Frieda Mätz;;19.10.1902 00:00;weiblich;['Politiker'];;
9204;http://www.wikidata.org/entity/Q2575321;https://de.wikipedia.org/wiki/Wilhelm_St%C3%BClten;Wilhelm Stülten;;26.11.1902 00:00;männlich;['Politiker'];;
